"TOA5","CR300Series_NRCS_A3","CR300","20805","CR300-CELL205.Std.10.07","CPU:nrcs_marena_A3.CR300","31781","Table_Batt"
"TIMESTAMP","RECORD","station","latitude","longitude","altitude","Batt_Min","PTemp"
"TS","RN","name","decdegrees","decdegrees","m","Volt","Deg C"
"","","Smp","Smp","Smp","Smp","Min","Smp"
"2024-09-17 05:00:00",15497,"Site 1",36.06351,-97.21697,330,12.63,18.26
"2024-09-17 06:00:00",15498,"Site 1",36.06351,-97.21697,330,12.61,17.7
"2024-09-17 07:00:00",15499,"Site 1",36.06351,-97.21697,330,12.6,17.71
"2024-09-17 08:00:00",15500,"Site 1",36.06351,-97.21697,330,12.6,18.12
"2024-09-17 09:00:00",15501,"Site 1",36.06351,-97.21697,330,13.04,21.93
"2024-09-17 10:00:00",15502,"Site 1",36.06351,-97.21697,330,13.57,29.09
"2024-09-17 11:00:00",15503,"Site 1",36.06351,-97.21697,330,13.52,31.89
"2024-09-17 12:00:00",15504,"Site 1",36.06351,-97.21697,330,13.45,35.06
"2024-09-17 13:00:00",15505,"Site 1",36.06351,-97.21697,330,13.38,38.36
"2024-09-17 14:00:00",15506,"Site 1",36.06351,-97.21697,330,13.39,37.53
"2024-09-17 15:00:00",15507,"Site 1",36.06351,-97.21697,330,13.39,38.57
"2024-09-17 16:00:00",15508,"Site 1",36.06351,-97.21697,330,13.36,39.6
"2024-09-17 17:00:00",15509,"Site 1",36.06351,-97.21697,330,13.36,38.53
"2024-09-17 18:00:00",15510,"Site 1",36.06351,-97.21697,330,13.35,36.21
"2024-09-17 19:00:00",15511,"Site 1",36.06351,-97.21697,330,13.15,31.36
"2024-09-17 20:00:00",15512,"Site 1",36.06351,-97.21697,330,12.88,26.51
"2024-09-17 21:00:00",15513,"Site 1",36.06351,-97.21697,330,12.75,24.28
"2024-09-17 22:00:00",15514,"Site 1",36.06351,-97.21697,330,12.7,23.28
"2024-09-17 23:00:00",15515,"Site 1",36.06351,-97.21697,330,12.68,22.11
"2024-09-18 00:00:00",15516,"Site 1",36.06351,-97.21697,330,12.67,21.2
"2024-09-18 01:00:00",15517,"Site 1",36.06351,-97.21697,330,12.66,20.34
"2024-09-18 02:00:00",15518,"Site 1",36.06351,-97.21697,330,12.66,19.42
"2024-09-18 03:00:00",15519,"Site 1",36.06351,-97.21697,330,12.65,18.91
"2024-09-18 04:00:00",15520,"Site 1",36.06351,-97.21697,330,12.64,18.59
"2024-09-18 05:00:00",15521,"Site 1",36.06351,-97.21697,330,12.63,18.08
"2024-09-18 06:00:00",15522,"Site 1",36.06351,-97.21697,330,12.61,18
"2024-09-18 07:00:00",15523,"Site 1",36.06351,-97.21697,330,12.6,17.56
"2024-09-18 08:00:00",15524,"Site 1",36.06351,-97.21697,330,12.59,18.26
"2024-09-18 09:00:00",15525,"Site 1",36.06351,-97.21697,330,13.03,21.75
"2024-09-18 10:00:00",15526,"Site 1",36.06351,-97.21697,330,13.55,29.46
"2024-09-18 11:00:00",15527,"Site 1",36.06351,-97.21697,330,13.48,33.53
"2024-09-18 12:00:00",15528,"Site 1",36.06351,-97.21697,330,13.42,36.38
"2024-09-18 13:00:00",15529,"Site 1",36.06351,-97.21697,330,13.38,39.09
"2024-09-18 14:00:00",15530,"Site 1",36.06351,-97.21697,330,13.39,39.17
"2024-09-18 15:00:00",15531,"Site 1",36.06351,-97.21697,330,13.36,39.24
"2024-09-18 16:00:00",15532,"Site 1",36.06351,-97.21697,330,13.36,38.42
"2024-09-18 17:00:00",15533,"Site 1",36.06351,-97.21697,330,13.36,40.09
"2024-09-18 18:00:00",15534,"Site 1",36.06351,-97.21697,330,13.36,38.32
"2024-09-18 19:00:00",15535,"Site 1",36.06351,-97.21697,330,13.17,34.01
"2024-09-18 20:00:00",15536,"Site 1",36.06351,-97.21697,330,12.87,29.89
"2024-09-18 21:00:00",15537,"Site 1",36.06351,-97.21697,330,12.75,28.07
"2024-09-18 22:00:00",15538,"Site 1",36.06351,-97.21697,330,12.7,27.22
"2024-09-18 23:00:00",15539,"Site 1",36.06351,-97.21697,330,12.69,26.51
"2024-09-19 00:00:00",15540,"Site 1",36.06351,-97.21697,330,12.68,25.89
"2024-09-19 01:00:00",15541,"Site 1",36.06351,-97.21697,330,12.67,25.56
"2024-09-19 02:00:00",15542,"Site 1",36.06351,-97.21697,330,12.67,25.02
"2024-09-19 03:00:00",15543,"Site 1",36.06351,-97.21697,330,12.66,24.64
"2024-09-19 04:00:00",15544,"Site 1",36.06351,-97.21697,330,12.65,24.01
"2024-09-19 05:00:00",15545,"Site 1",36.06351,-97.21697,330,12.64,23.54
"2024-09-19 06:00:00",15546,"Site 1",36.06351,-97.21697,330,12.62,23.17
"2024-09-19 07:00:00",15547,"Site 1",36.06351,-97.21697,330,12.61,22.81
"2024-09-19 08:00:00",15548,"Site 1",36.06351,-97.21697,330,12.6,23.09
"2024-09-19 09:00:00",15549,"Site 1",36.06351,-97.21697,330,13.04,27.76
"2024-09-19 10:00:00",15550,"Site 1",36.06351,-97.21697,330,13.47,33.92
"2024-09-19 11:00:00",15551,"Site 1",36.06351,-97.21697,330,13.4,37.55
"2024-09-19 12:00:00",15552,"Site 1",36.06351,-97.21697,330,13.35,40.77
"2024-09-19 13:00:00",15553,"Site 1",36.06351,-97.21697,330,13.33,42.42
"2024-09-19 14:00:00",15554,"Site 1",36.06351,-97.21697,330,13.32,41.91
"2024-09-19 15:00:00",15555,"Site 1",36.06351,-97.21697,330,13.31,42.91
"2024-09-19 16:00:00",15556,"Site 1",36.06351,-97.21697,330,13.31,42.45
"2024-09-19 17:00:00",15557,"Site 1",36.06351,-97.21697,330,13.31,40.65
"2024-09-19 18:00:00",15558,"Site 1",36.06351,-97.21697,330,13.36,39.98
"2024-09-19 19:00:00",15559,"Site 1",36.06351,-97.21697,330,13.14,37.26
"2024-09-19 20:00:00",15560,"Site 1",36.06351,-97.21697,330,12.84,32.68
"2024-09-19 21:00:00",15561,"Site 1",36.06351,-97.21697,330,12.73,29.04
"2024-09-19 22:00:00",15562,"Site 1",36.06351,-97.21697,330,12.69,27.43
"2024-09-19 23:00:00",15563,"Site 1",36.06351,-97.21697,330,12.68,26.74
"2024-09-20 00:00:00",15564,"Site 1",36.06351,-97.21697,330,12.68,26.11
"2024-09-20 01:00:00",15565,"Site 1",36.06351,-97.21697,330,12.67,25.14
"2024-09-20 02:00:00",15566,"Site 1",36.06351,-97.21697,330,12.67,24.17
"2024-09-20 03:00:00",15567,"Site 1",36.06351,-97.21697,330,12.66,24.51
"2024-09-20 04:00:00",15568,"Site 1",36.06351,-97.21697,330,12.65,24.56
"2024-09-20 05:00:00",15569,"Site 1",36.06351,-97.21697,330,12.64,22.97
"2024-09-20 06:00:00",15570,"Site 1",36.06351,-97.21697,330,12.62,21.89
"2024-09-20 07:00:00",15571,"Site 1",36.06351,-97.21697,330,12.61,22.13
"2024-09-20 08:00:00",15572,"Site 1",36.06351,-97.21697,330,12.61,24.19
"2024-09-20 09:00:00",15573,"Site 1",36.06351,-97.21697,330,12.68,24.56
"2024-09-20 10:00:00",15574,"Site 1",36.06351,-97.21697,330,12.58,28.07
"2024-09-20 11:00:00",15575,"Site 1",36.06351,-97.21697,330,12.6,30.39
"2024-09-20 12:00:00",15576,"Site 1",36.06351,-97.21697,330,13.44,36.56
"2024-09-20 13:00:00",15577,"Site 1",36.06351,-97.21697,330,13.33,42.6
"2024-09-20 14:00:00",15578,"Site 1",36.06351,-97.21697,330,13.31,42.89
"2024-09-20 15:00:00",15579,"Site 1",36.06351,-97.21697,330,13.31,43.61
"2024-09-20 16:00:00",15580,"Site 1",36.06351,-97.21697,330,13.31,43.23
"2024-09-20 17:00:00",15581,"Site 1",36.06351,-97.21697,330,13.31,42.43
"2024-09-20 18:00:00",15582,"Site 1",36.06351,-97.21697,330,13.31,39.06
"2024-09-20 19:00:00",15583,"Site 1",36.06351,-97.21697,330,13.12,36.66
"2024-09-20 20:00:00",15584,"Site 1",36.06351,-97.21697,330,12.83,31.67
"2024-09-20 21:00:00",15585,"Site 1",36.06351,-97.21697,330,12.73,29.68
"2024-09-20 22:00:00",15586,"Site 1",36.06351,-97.21697,330,12.69,28.69
"2024-09-20 23:00:00",15587,"Site 1",36.06351,-97.21697,330,12.68,28.67
"2024-09-21 00:00:00",15588,"Site 1",36.06351,-97.21697,330,12.68,28.3
"2024-09-21 01:00:00",15589,"Site 1",36.06351,-97.21697,330,12.67,27.9
"2024-09-21 02:00:00",15590,"Site 1",36.06351,-97.21697,330,12.67,27.04
"2024-09-21 03:00:00",15591,"Site 1",36.06351,-97.21697,330,12.66,26.25
"2024-09-21 04:00:00",15592,"Site 1",36.06351,-97.21697,330,12.66,24.77
"2024-09-21 05:00:00",15593,"Site 1",36.06351,-97.21697,330,12.65,22.57
"2024-09-21 06:00:00",15594,"Site 1",36.06351,-97.21697,330,12.63,21.92
"2024-09-21 07:00:00",15595,"Site 1",36.06351,-97.21697,330,12.62,21.59
"2024-09-21 08:00:00",15596,"Site 1",36.06351,-97.21697,330,12.62,21.98
"2024-09-21 09:00:00",15597,"Site 1",36.06351,-97.21697,330,13.02,27.17
"2024-09-21 10:00:00",15598,"Site 1",36.06351,-97.21697,330,13.45,34.79
"2024-09-21 11:00:00",15599,"Site 1",36.06351,-97.21697,330,13.4,38.75
"2024-09-21 12:00:00",15600,"Site 1",36.06351,-97.21697,330,13.35,41.3
"2024-09-21 13:00:00",15601,"Site 1",36.06351,-97.21697,330,13.3,43.18
"2024-09-21 14:00:00",15602,"Site 1",36.06351,-97.21697,330,13.31,42.29
"2024-09-21 15:00:00",15603,"Site 1",36.06351,-97.21697,330,13.31,42.92
"2024-09-21 16:00:00",15604,"Site 1",36.06351,-97.21697,330,13.31,43.52
"2024-09-21 17:00:00",15605,"Site 1",36.06351,-97.21697,330,13.31,42.33
"2024-09-21 18:00:00",15606,"Site 1",36.06351,-97.21697,330,13.31,38.77
"2024-09-21 19:00:00",15607,"Site 1",36.06351,-97.21697,330,13.01,33.73
"2024-09-21 20:00:00",15608,"Site 1",36.06351,-97.21697,330,12.8,30.8
"2024-09-21 21:00:00",15609,"Site 1",36.06351,-97.21697,330,12.72,28.16
"2024-09-21 22:00:00",15610,"Site 1",36.06351,-97.21697,330,12.69,25.59
"2024-09-21 23:00:00",15611,"Site 1",36.06351,-97.21697,330,12.68,24.28
"2024-09-22 00:00:00",15612,"Site 1",36.06351,-97.21697,330,12.67,23.03
"2024-09-22 01:00:00",15613,"Site 1",36.06351,-97.21697,330,12.66,22.49
"2024-09-22 02:00:00",15614,"Site 1",36.06351,-97.21697,330,12.66,22.16
"2024-09-22 03:00:00",15615,"Site 1",36.06351,-97.21697,330,12.65,21.65
"2024-09-22 04:00:00",15616,"Site 1",36.06351,-97.21697,330,12.64,20.95
"2024-09-22 05:00:00",15617,"Site 1",36.06351,-97.21697,330,12.63,20.42
"2024-09-22 06:00:00",15618,"Site 1",36.06351,-97.21697,330,12.62,19.53
"2024-09-22 07:00:00",15619,"Site 1",36.06351,-97.21697,330,12.61,19.53
"2024-09-22 08:00:00",15620,"Site 1",36.06351,-97.21697,330,12.61,20.32
"2024-09-22 09:00:00",15621,"Site 1",36.06351,-97.21697,330,12.68,21.78
"2024-09-22 10:00:00",15622,"Site 1",36.06351,-97.21697,330,12.5,22.91
"2024-09-22 11:00:00",15623,"Site 1",36.06351,-97.21697,330,12.49,22.44
"2024-09-22 12:00:00",15624,"Site 1",36.06351,-97.21697,330,12.53,24.8
"2024-09-22 13:00:00",15625,"Site 1",36.06351,-97.21697,330,13.38,27.36
"2024-09-22 14:00:00",15626,"Site 1",36.06351,-97.21697,330,13.52,30.69
"2024-09-22 15:00:00",15627,"Site 1",36.06351,-97.21697,330,13.29,26.05
"2024-09-22 16:00:00",15628,"Site 1",36.06351,-97.21697,330,13.12,20.61
"2024-09-22 17:00:00",15629,"Site 1",36.06351,-97.21697,330,13.22,17.78
"2024-09-22 18:00:00",15630,"Site 1",36.06351,-97.21697,330,13.04,16.68
"2024-09-22 19:00:00",15631,"Site 1",36.06351,-97.21697,330,12.94,16.44
"2024-09-22 20:00:00",15632,"Site 1",36.06351,-97.21697,330,12.82,16.01
"2024-09-22 21:00:00",15633,"Site 1",36.06351,-97.21697,330,12.76,15.73
"2024-09-22 22:00:00",15634,"Site 1",36.06351,-97.21697,330,12.72,15.51
"2024-09-22 23:00:00",15635,"Site 1",36.06351,-97.21697,330,12.71,15.47
"2024-09-23 00:00:00",15636,"Site 1",36.06351,-97.21697,330,12.7,15.32
"2024-09-23 01:00:00",15637,"Site 1",36.06351,-97.21697,330,12.69,15.21
"2024-09-23 02:00:00",15638,"Site 1",36.06351,-97.21697,330,12.67,15.27
"2024-09-23 03:00:00",15639,"Site 1",36.06351,-97.21697,330,12.66,15.23
"2024-09-23 04:00:00",15640,"Site 1",36.06351,-97.21697,330,12.65,14.95
"2024-09-23 05:00:00",15641,"Site 1",36.06351,-97.21697,330,12.64,14.7
"2024-09-23 06:00:00",15642,"Site 1",36.06351,-97.21697,330,12.63,14.22
"2024-09-23 07:00:00",15643,"Site 1",36.06351,-97.21697,330,12.62,14.03
"2024-09-23 08:00:00",15644,"Site 1",36.06351,-97.21697,330,12.62,14.2
"2024-09-23 09:00:00",15645,"Site 1",36.06351,-97.21697,330,12.67,14.64
"2024-09-23 10:00:00",15646,"Site 1",36.06351,-97.21697,330,12.54,16.44
"2024-09-23 11:00:00",15647,"Site 1",36.06351,-97.21697,330,12.63,18.56
"2024-09-23 12:00:00",15648,"Site 1",36.06351,-97.21697,330,12.87,20.81
"2024-09-23 13:00:00",15649,"Site 1",36.06351,-97.21697,330,13.45,21.22
"2024-09-23 14:00:00",15650,"Site 1",36.06351,-97.21697,330,13.66,23.27
"2024-09-23 15:00:00",15651,"Site 1",36.06351,-97.21697,330,13.61,24.76
"2024-09-23 16:00:00",15652,"Site 1",36.06351,-97.21697,330,13.58,27
"2024-09-23 17:00:00",15653,"Site 1",36.06351,-97.21697,330,13.58,26.75
"2024-09-23 18:00:00",15654,"Site 1",36.06351,-97.21697,330,13.56,27.96
"2024-09-23 19:00:00",15655,"Site 1",36.06351,-97.21697,330,13.38,25.21
"2024-09-23 20:00:00",15656,"Site 1",36.06351,-97.21697,330,13.06,18.22
"2024-09-23 21:00:00",15657,"Site 1",36.06351,-97.21697,330,12.91,15.12
"2024-09-23 22:00:00",15658,"Site 1",36.06351,-97.21697,330,12.8,13.74
"2024-09-23 23:00:00",15659,"Site 1",36.06351,-97.21697,330,12.75,13.16
"2024-09-24 00:00:00",15660,"Site 1",36.06351,-97.21697,330,12.72,12.46
"2024-09-24 01:00:00",15661,"Site 1",36.06351,-97.21697,330,12.7,11.95
"2024-09-24 02:00:00",15662,"Site 1",36.06351,-97.21697,330,12.69,12.07
"2024-09-24 03:00:00",15663,"Site 1",36.06351,-97.21697,330,12.68,11.95
"2024-09-24 04:00:00",15664,"Site 1",36.06351,-97.21697,330,12.67,12.3
"2024-09-24 05:00:00",15665,"Site 1",36.06351,-97.21697,330,12.66,12.68
"2024-09-24 06:00:00",15666,"Site 1",36.06351,-97.21697,330,12.65,12.84
"2024-09-24 07:00:00",15667,"Site 1",36.06351,-97.21697,330,12.65,12.49
"2024-09-24 08:00:00",15668,"Site 1",36.06351,-97.21697,330,12.64,13.11
"2024-09-24 09:00:00",15669,"Site 1",36.06351,-97.21697,330,13.25,17.94
"2024-09-24 10:00:00",15670,"Site 1",36.06351,-97.21697,330,13.63,25.08
"2024-09-24 11:00:00",15671,"Site 1",36.06351,-97.21697,330,13.58,27.85
"2024-09-24 12:00:00",15672,"Site 1",36.06351,-97.21697,330,13.53,31.17
"2024-09-24 13:00:00",15673,"Site 1",36.06351,-97.21697,330,13.5,31.05
"2024-09-24 14:00:00",15674,"Site 1",36.06351,-97.21697,330,13.51,29.09
"2024-09-24 15:00:00",15675,"Site 1",36.06351,-97.21697,330,13.51,27.89
"2024-09-24 16:00:00",15676,"Site 1",36.06351,-97.21697,330,13.51,25.72
"2024-09-24 17:00:00",15677,"Site 1",36.06351,-97.21697,330,13.52,25.74
"2024-09-24 18:00:00",15678,"Site 1",36.06351,-97.21697,330,13.31,25.87
"2024-09-24 19:00:00",15679,"Site 1",36.06351,-97.21697,330,13.22,23.7
"2024-09-24 20:00:00",15680,"Site 1",36.06351,-97.21697,330,12.99,21.63
"2024-09-24 21:00:00",15681,"Site 1",36.06351,-97.21697,330,12.85,20.59
"2024-09-24 22:00:00",15682,"Site 1",36.06351,-97.21697,330,12.77,17.71
"2024-09-24 23:00:00",15683,"Site 1",36.06351,-97.21697,330,12.72,15.26
"2024-09-25 00:00:00",15684,"Site 1",36.06351,-97.21697,330,12.7,13.81
"2024-09-25 01:00:00",15685,"Site 1",36.06351,-97.21697,330,12.68,13
"2024-09-25 02:00:00",15686,"Site 1",36.06351,-97.21697,330,12.67,11.96
"2024-09-25 03:00:00",15687,"Site 1",36.06351,-97.21697,330,12.66,11.24
"2024-09-25 04:00:00",15688,"Site 1",36.06351,-97.21697,330,12.65,11.91
"2024-09-25 05:00:00",15689,"Site 1",36.06351,-97.21697,330,12.63,11.5
"2024-09-25 06:00:00",15690,"Site 1",36.06351,-97.21697,330,12.62,11.04
"2024-09-25 07:00:00",15691,"Site 1",36.06351,-97.21697,330,12.61,10.57
"2024-09-25 08:00:00",15692,"Site 1",36.06351,-97.21697,330,12.61,11.38
"2024-09-25 09:00:00",15693,"Site 1",36.06351,-97.21697,330,13.24,17.13
"2024-09-25 10:00:00",15694,"Site 1",36.06351,-97.21697,330,13.63,24.81
"2024-09-25 11:00:00",15695,"Site 1",36.06351,-97.21697,330,13.52,29.54
"2024-09-25 12:00:00",15696,"Site 1",36.06351,-97.21697,330,13.5,33.13
"2024-09-25 13:00:00",15697,"Site 1",36.06351,-97.21697,330,13.45,35.05
"2024-09-25 14:00:00",15698,"Site 1",36.06351,-97.21697,330,13.44,33.65
"2024-09-25 15:00:00",15699,"Site 1",36.06351,-97.21697,330,13.44,34.3
"2024-09-25 16:00:00",15700,"Site 1",36.06351,-97.21697,330,13.43,34.52
"2024-09-25 17:00:00",15701,"Site 1",36.06351,-97.21697,330,13.43,33.69
"2024-09-25 18:00:00",15702,"Site 1",36.06351,-97.21697,330,13.43,32.08
"2024-09-25 19:00:00",15703,"Site 1",36.06351,-97.21697,330,13.25,27.56
"2024-09-25 20:00:00",15704,"Site 1",36.06351,-97.21697,330,12.95,19.97
"2024-09-25 21:00:00",15705,"Site 1",36.06351,-97.21697,330,12.82,17.98
"2024-09-25 22:00:00",15706,"Site 1",36.06351,-97.21697,330,12.74,16.78
"2024-09-25 23:00:00",15707,"Site 1",36.06351,-97.21697,330,12.7,15.45
"2024-09-26 00:00:00",15708,"Site 1",36.06351,-97.21697,330,12.68,13.65
"2024-09-26 01:00:00",15709,"Site 1",36.06351,-97.21697,330,12.66,12.9
"2024-09-26 02:00:00",15710,"Site 1",36.06351,-97.21697,330,12.65,12.49
"2024-09-26 03:00:00",15711,"Site 1",36.06351,-97.21697,330,12.64,11.7
"2024-09-26 04:00:00",15712,"Site 1",36.06351,-97.21697,330,12.63,11.52
"2024-09-26 05:00:00",15713,"Site 1",36.06351,-97.21697,330,12.62,11.34
"2024-09-26 06:00:00",15714,"Site 1",36.06351,-97.21697,330,12.61,11.13
"2024-09-26 07:00:00",15715,"Site 1",36.06351,-97.21697,330,12.6,10.75
"2024-09-26 08:00:00",15716,"Site 1",36.06351,-97.21697,330,12.6,10.69
"2024-09-26 09:00:00",15717,"Site 1",36.06351,-97.21697,330,13.23,18.52
"2024-09-26 10:00:00",15718,"Site 1",36.06351,-97.21697,330,13.57,27.18
"2024-09-26 11:00:00",15719,"Site 1",36.06351,-97.21697,330,13.5,32.47
"2024-09-26 12:00:00",15720,"Site 1",36.06351,-97.21697,330,13.45,35.06
"2024-09-26 13:00:00",15721,"Site 1",36.06351,-97.21697,330,13.42,36.5
"2024-09-26 14:00:00",15722,"Site 1",36.06351,-97.21697,330,13.44,35.3
"2024-09-26 15:00:00",15723,"Site 1",36.06351,-97.21697,330,13.43,35.63
"2024-09-26 16:00:00",15724,"Site 1",36.06351,-97.21697,330,13.43,35.72
"2024-09-26 17:00:00",15725,"Site 1",36.06351,-97.21697,330,13.43,34.86
"2024-09-26 18:00:00",15726,"Site 1",36.06351,-97.21697,330,13.43,33.13
"2024-09-26 19:00:00",15727,"Site 1",36.06351,-97.21697,330,13.22,28.16
"2024-09-26 20:00:00",15728,"Site 1",36.06351,-97.21697,330,12.93,20.25
"2024-09-26 21:00:00",15729,"Site 1",36.06351,-97.21697,330,12.8,17.17
"2024-09-26 22:00:00",15730,"Site 1",36.06351,-97.21697,330,12.73,15.79
"2024-09-26 23:00:00",15731,"Site 1",36.06351,-97.21697,330,12.69,15.99
"2024-09-27 00:00:00",15732,"Site 1",36.06351,-97.21697,330,12.67,15.28
"2024-09-27 01:00:00",15733,"Site 1",36.06351,-97.21697,330,12.66,14.6
"2024-09-27 02:00:00",15734,"Site 1",36.06351,-97.21697,330,12.65,12.92
"2024-09-27 03:00:00",15735,"Site 1",36.06351,-97.21697,330,12.64,12.62
"2024-09-27 04:00:00",15736,"Site 1",36.06351,-97.21697,330,12.63,11.57
"2024-09-27 05:00:00",15737,"Site 1",36.06351,-97.21697,330,12.61,11.07
"2024-09-27 06:00:00",15738,"Site 1",36.06351,-97.21697,330,12.6,10.97
"2024-09-27 07:00:00",15739,"Site 1",36.06351,-97.21697,330,12.59,10.65
"2024-09-27 08:00:00",15740,"Site 1",36.06351,-97.21697,330,12.59,11.12
"2024-09-27 09:00:00",15741,"Site 1",36.06351,-97.21697,330,13.21,18.02
"2024-09-27 10:00:00",15742,"Site 1",36.06351,-97.21697,330,13.6,26.9
"2024-09-27 11:00:00",15743,"Site 1",36.06351,-97.21697,330,13.53,31.16
"2024-09-27 12:00:00",15744,"Site 1",36.06351,-97.21697,330,13.48,33.83
"2024-09-27 13:00:00",15745,"Site 1",36.06351,-97.21697,330,13.45,35.56
"2024-09-27 14:00:00",15746,"Site 1",36.06351,-97.21697,330,13.44,34.32
"2024-09-27 15:00:00",15747,"Site 1",36.06351,-97.21697,330,13.43,35.22
"2024-09-27 16:00:00",15748,"Site 1",36.06351,-97.21697,330,13.43,35.14
"2024-09-27 17:00:00",15749,"Site 1",36.06351,-97.21697,330,13.43,34.5
"2024-09-27 18:00:00",15750,"Site 1",36.06351,-97.21697,330,13.43,32.69
"2024-09-27 19:00:00",15751,"Site 1",36.06351,-97.21697,330,13.22,28.26
"2024-09-27 20:00:00",15752,"Site 1",36.06351,-97.21697,330,12.93,22.02
"2024-09-27 21:00:00",15753,"Site 1",36.06351,-97.21697,330,12.8,19.22
"2024-09-27 22:00:00",15754,"Site 1",36.06351,-97.21697,330,12.73,17.64
"2024-09-27 23:00:00",15755,"Site 1",36.06351,-97.21697,330,12.7,16.45
"2024-09-28 00:00:00",15756,"Site 1",36.06351,-97.21697,330,12.67,16.34
"2024-09-28 01:00:00",15757,"Site 1",36.06351,-97.21697,330,12.66,15.04
"2024-09-28 02:00:00",15758,"Site 1",36.06351,-97.21697,330,12.65,14.37
"2024-09-28 03:00:00",15759,"Site 1",36.06351,-97.21697,330,12.64,14.02
"2024-09-28 04:00:00",15760,"Site 1",36.06351,-97.21697,330,12.63,13.52
"2024-09-28 05:00:00",15761,"Site 1",36.06351,-97.21697,330,12.62,13.83
"2024-09-28 06:00:00",15762,"Site 1",36.06351,-97.21697,330,12.61,14.42
"2024-09-28 07:00:00",15763,"Site 1",36.06351,-97.21697,330,12.6,14.2
"2024-09-28 08:00:00",15764,"Site 1",36.06351,-97.21697,330,12.59,14.71
"2024-09-28 09:00:00",15765,"Site 1",36.06351,-97.21697,330,12.91,19.21
"2024-09-28 10:00:00",15766,"Site 1",36.06351,-97.21697,330,13.57,26.71
"2024-09-28 11:00:00",15767,"Site 1",36.06351,-97.21697,330,13.5,30.98
"2024-09-28 12:00:00",15768,"Site 1",36.06351,-97.21697,330,13.45,34.41
"2024-09-28 13:00:00",15769,"Site 1",36.06351,-97.21697,330,13.42,35.8
"2024-09-28 14:00:00",15770,"Site 1",36.06351,-97.21697,330,13.43,34.85
"2024-09-28 15:00:00",15771,"Site 1",36.06351,-97.21697,330,13.43,35.55
"2024-09-28 16:00:00",15772,"Site 1",36.06351,-97.21697,330,13.43,36.27
"2024-09-28 17:00:00",15773,"Site 1",36.06351,-97.21697,330,13.43,33.65
"2024-09-28 18:00:00",15774,"Site 1",36.06351,-97.21697,330,13.43,30.72
"2024-09-28 19:00:00",15775,"Site 1",36.06351,-97.21697,330,13.19,26.21
"2024-09-28 20:00:00",15776,"Site 1",36.06351,-97.21697,330,12.93,21.96
"2024-09-28 21:00:00",15777,"Site 1",36.06351,-97.21697,330,12.8,20.67
"2024-09-28 22:00:00",15778,"Site 1",36.06351,-97.21697,330,12.73,19.11
"2024-09-28 23:00:00",15779,"Site 1",36.06351,-97.21697,330,12.7,17.4
"2024-09-29 00:00:00",15780,"Site 1",36.06351,-97.21697,330,12.67,16.48
"2024-09-29 01:00:00",15781,"Site 1",36.06351,-97.21697,330,12.66,16.33
"2024-09-29 02:00:00",15782,"Site 1",36.06351,-97.21697,330,12.66,15.72
"2024-09-29 03:00:00",15783,"Site 1",36.06351,-97.21697,330,12.65,14.97
"2024-09-29 04:00:00",15784,"Site 1",36.06351,-97.21697,330,12.64,14.7
"2024-09-29 05:00:00",15785,"Site 1",36.06351,-97.21697,330,12.63,14.59
"2024-09-29 06:00:00",15786,"Site 1",36.06351,-97.21697,330,12.61,14.2
"2024-09-29 07:00:00",15787,"Site 1",36.06351,-97.21697,330,12.6,14.06
"2024-09-29 08:00:00",15788,"Site 1",36.06351,-97.21697,330,12.59,13.73
"2024-09-29 09:00:00",15789,"Site 1",36.06351,-97.21697,330,13.15,20.24
"2024-09-29 10:00:00",15790,"Site 1",36.06351,-97.21697,330,13.58,28.61
"2024-09-29 11:00:00",15791,"Site 1",36.06351,-97.21697,330,13.48,33.72
"2024-09-29 12:00:00",15792,"Site 1",36.06351,-97.21697,330,13.43,36.77
"2024-09-29 13:00:00",15793,"Site 1",36.06351,-97.21697,330,13.38,38.66
"2024-09-29 14:00:00",15794,"Site 1",36.06351,-97.21697,330,13.39,37.98
"2024-09-29 15:00:00",15795,"Site 1",36.06351,-97.21697,330,13.39,38.63
"2024-09-29 16:00:00",15796,"Site 1",36.06351,-97.21697,330,13.38,38.6
"2024-09-29 17:00:00",15797,"Site 1",36.06351,-97.21697,330,13.38,37.79
"2024-09-29 18:00:00",15798,"Site 1",36.06351,-97.21697,330,13.38,35.68
"2024-09-29 19:00:00",15799,"Site 1",36.06351,-97.21697,330,13.15,29.97
"2024-09-29 20:00:00",15800,"Site 1",36.06351,-97.21697,330,12.88,22.59
"2024-09-29 21:00:00",15801,"Site 1",36.06351,-97.21697,330,12.76,19.86
