"TOA5","CR300-23667","CR300","23666","CR300-CELL205.Std.10.02","CPU:Testbed_code_site_3.CR300","28349","Table_Thetaprobe"
"2022-10-30 20:00:00",587,"Site 1",39.10236,-96.60097,335,0.19,0.258,0.316
"2022-10-30 21:00:00",588,"Site 1",39.10236,-96.60097,335,0.189,0.258,0.317
"2022-10-30 22:00:00",589,"Site 1",39.10236,-96.60097,335,0.189,0.258,0.317
"2022-10-30 23:00:00",590,"Site 1",39.10236,-96.60097,335,0.188,0.258,0.317
"2022-10-31 00:00:00",591,"Site 1",39.10236,-96.60097,335,0.188,0.258,0.317
"2022-10-31 01:00:00",592,"Site 1",39.10236,-96.60097,335,0.188,0.258,0.317
"2022-10-31 02:00:00",593,"Site 1",39.10236,-96.60097,335,0.187,0.258,0.317
"2022-10-31 03:00:00",594,"Site 1",39.10236,-96.60097,335,0.187,0.257,0.317
"2022-10-31 04:00:00",595,"Site 1",39.10236,-96.60097,335,0.187,0.257,0.317
"2022-10-31 05:00:00",596,"Site 1",39.10236,-96.60097,335,0.187,0.257,0.317
"2022-10-31 06:00:00",597,"Site 1",39.10236,-96.60097,335,0.187,0.257,0.317
"2022-10-31 07:00:00",598,"Site 1",39.10236,-96.60097,335,0.186,0.257,0.317
"2022-10-31 08:00:00",599,"Site 1",39.10236,-96.60097,335,0.186,0.257,0.317
"2022-10-31 09:00:00",600,"Site 1",39.10236,-96.60097,335,0.185,0.257,0.317
"2022-10-31 10:00:00",601,"Site 1",39.10236,-96.60097,335,0.186,0.257,0.317
"2022-10-31 11:00:00",602,"Site 1",39.10236,-96.60097,335,0.187,0.256,0.317
"2022-10-31 12:00:00",603,"Site 1",39.10236,-96.60097,335,0.189,0.256,0.317
"2022-10-31 13:00:00",604,"Site 1",39.10236,-96.60097,335,0.191,0.256,0.317
"2022-10-31 14:00:00",605,"Site 1",39.10236,-96.60097,335,0.193,0.257,0.317
"2022-10-31 15:00:00",606,"Site 1",39.10236,-96.60097,335,0.193,0.257,0.317
"2022-10-31 16:00:00",607,"Site 1",39.10236,-96.60097,335,0.193,0.257,0.317
"2022-10-31 17:00:00",608,"Site 1",39.10236,-96.60097,335,0.191,0.258,0.317
"2022-10-31 18:00:00",609,"Site 1",39.10236,-96.60097,335,0.19,0.258,0.317
"2022-10-31 19:00:00",610,"Site 1",39.10236,-96.60097,335,0.188,0.258,0.317
"2022-10-31 20:00:00",611,"Site 1",39.10236,-96.60097,335,0.187,0.258,0.317
"2022-10-31 21:00:00",612,"Site 1",39.10236,-96.60097,335,0.186,0.258,0.317
"2022-10-31 22:00:00",613,"Site 1",39.10236,-96.60097,335,0.185,0.258,0.317
"2022-10-31 23:00:00",614,"Site 1",39.10236,-96.60097,335,0.185,0.258,0.317
"2022-11-01 00:00:00",615,"Site 1",39.10236,-96.60097,335,0.184,0.258,0.317
"2022-11-01 01:00:00",616,"Site 1",39.10236,-96.60097,335,0.184,0.258,0.317
"2022-11-01 02:00:00",617,"Site 1",39.10236,-96.60097,335,0.184,0.258,0.317
"2022-11-01 03:00:00",618,"Site 1",39.10236,-96.60097,335,0.184,0.257,0.317
"2022-11-01 04:00:00",619,"Site 1",39.10236,-96.60097,335,0.184,0.257,0.317
"2022-11-01 05:00:00",620,"Site 1",39.10236,-96.60097,335,0.184,0.257,0.317
"2022-11-01 06:00:00",621,"Site 1",39.10236,-96.60097,335,0.184,0.257,0.317
"2022-11-01 07:00:00",622,"Site 1",39.10236,-96.60097,335,0.184,0.257,0.317
"2022-11-01 08:00:00",623,"Site 1",39.10236,-96.60097,335,0.184,0.257,0.317
"2022-11-01 09:00:00",624,"Site 1",39.10236,-96.60097,335,0.184,0.257,0.317
"2022-11-01 10:00:00",625,"Site 1",39.10236,-96.60097,335,0.184,0.256,0.317
"2022-11-01 11:00:00",626,"Site 1",39.10236,-96.60097,335,0.186,0.256,0.317
"2022-11-01 12:00:00",627,"Site 1",39.10236,-96.60097,335,0.188,0.256,0.317
"2022-11-01 13:00:00",628,"Site 1",39.10236,-96.60097,335,0.19,0.257,0.317
"2022-11-01 14:00:00",629,"Site 1",39.10236,-96.60097,335,0.191,0.257,0.317
"2022-11-01 15:00:00",630,"Site 1",39.10236,-96.60097,335,0.191,0.257,0.317
"2022-11-01 16:00:00",631,"Site 1",39.10236,-96.60097,335,0.191,0.258,0.317
"2022-11-01 17:00:00",632,"Site 1",39.10236,-96.60097,335,0.19,0.258,0.317
"2022-11-01 18:00:00",633,"Site 1",39.10236,-96.60097,335,0.188,0.258,0.317
"2022-11-01 19:00:00",634,"Site 1",39.10236,-96.60097,335,0.187,0.259,0.317
"2022-11-01 20:00:00",635,"Site 1",39.10236,-96.60097,335,0.186,0.259,0.317
"2022-11-01 21:00:00",636,"Site 1",39.10236,-96.60097,335,0.185,0.259,0.317
"2022-11-01 22:00:00",637,"Site 1",39.10236,-96.60097,335,0.184,0.259,0.317
"2022-11-01 23:00:00",638,"Site 1",39.10236,-96.60097,335,0.184,0.259,0.317
"2022-11-02 00:00:00",639,"Site 1",39.10236,-96.60097,335,0.184,0.259,0.317
"2022-11-02 01:00:00",640,"Site 1",39.10236,-96.60097,335,0.183,0.259,0.317
"2022-11-02 02:00:00",641,"Site 1",39.10236,-96.60097,335,0.183,0.259,0.317
"2022-11-02 03:00:00",642,"Site 1",39.10236,-96.60097,335,0.183,0.259,0.317
"2022-11-02 04:00:00",643,"Site 1",39.10236,-96.60097,335,0.182,0.259,0.317
"2022-11-02 05:00:00",644,"Site 1",39.10236,-96.60097,335,0.182,0.259,0.317
"2022-11-02 06:00:00",645,"Site 1",39.10236,-96.60097,335,0.182,0.259,0.317
"2022-11-02 07:00:00",646,"Site 1",39.10236,-96.60097,335,0.182,0.258,0.317
"2022-11-02 08:00:00",647,"Site 1",39.10236,-96.60097,335,0.182,0.258,0.317
"2022-11-02 09:00:00",648,"Site 1",39.10236,-96.60097,335,0.182,0.258,0.317
"2022-11-02 10:00:00",649,"Site 1",39.10236,-96.60097,335,0.182,0.258,0.317
"2022-11-02 11:00:00",650,"Site 1",39.10236,-96.60097,335,0.183,0.258,0.317
"2022-11-02 12:00:00",651,"Site 1",39.10236,-96.60097,335,0.184,0.258,0.317
"2022-11-02 13:00:00",652,"Site 1",39.10236,-96.60097,335,0.185,0.258,0.317
"2022-11-02 14:00:00",653,"Site 1",39.10236,-96.60097,335,0.187,0.258,0.317
"2022-11-02 15:00:00",654,"Site 1",39.10236,-96.60097,335,0.187,0.259,0.317
"2022-11-02 16:00:00",655,"Site 1",39.10236,-96.60097,335,0.187,0.259,0.317
"2022-11-02 17:00:00",656,"Site 1",39.10236,-96.60097,335,0.186,0.259,0.317
"2022-11-02 18:00:00",657,"Site 1",39.10236,-96.60097,335,0.185,0.26,0.318
"2022-11-02 19:00:00",658,"Site 1",39.10236,-96.60097,335,0.184,0.26,0.318
"2022-11-02 20:00:00",659,"Site 1",39.10236,-96.60097,335,0.183,0.26,0.318
"2022-11-02 21:00:00",660,"Site 1",39.10236,-96.60097,335,0.183,0.26,0.318
"2022-11-02 22:00:00",661,"Site 1",39.10236,-96.60097,335,0.182,0.26,0.318
"2022-11-02 23:00:00",662,"Site 1",39.10236,-96.60097,335,0.182,0.26,0.318
"2022-11-03 00:00:00",663,"Site 1",39.10236,-96.60097,335,0.181,0.26,0.318
"2022-11-03 01:00:00",664,"Site 1",39.10236,-96.60097,335,0.181,0.26,0.318
"2022-11-03 02:00:00",665,"Site 1",39.10236,-96.60097,335,0.181,0.26,0.318
"2022-11-03 03:00:00",666,"Site 1",39.10236,-96.60097,335,0.18,0.26,0.318
"2022-11-03 04:00:00",667,"Site 1",39.10236,-96.60097,335,0.18,0.26,0.318
"2022-11-03 05:00:00",668,"Site 1",39.10236,-96.60097,335,0.18,0.26,0.318
"2022-11-03 06:00:00",669,"Site 1",39.10236,-96.60097,335,0.18,0.26,0.318
"2022-11-03 07:00:00",670,"Site 1",39.10236,-96.60097,335,0.18,0.26,0.318
"2022-11-03 08:00:00",671,"Site 1",39.10236,-96.60097,335,0.18,0.26,0.318
"2022-11-03 09:00:00",672,"Site 1",39.10236,-96.60097,335,0.18,0.26,0.318
"2022-11-03 10:00:00",673,"Site 1",39.10236,-96.60097,335,0.18,0.26,0.318
"2022-11-03 11:00:00",674,"Site 1",39.10236,-96.60097,335,0.181,0.26,0.318
"2022-11-03 12:00:00",675,"Site 1",39.10236,-96.60097,335,0.182,0.26,0.318
"2022-11-03 13:00:00",676,"Site 1",39.10236,-96.60097,335,0.183,0.26,0.318
"2022-11-03 14:00:00",677,"Site 1",39.10236,-96.60097,335,0.184,0.26,0.318
"2022-11-03 15:00:00",678,"Site 1",39.10236,-96.60097,335,0.184,0.26,0.318
"2022-11-03 16:00:00",679,"Site 1",39.10236,-96.60097,335,0.184,0.26,0.318
"2022-11-03 17:00:00",680,"Site 1",39.10236,-96.60097,335,0.183,0.261,0.318
"2022-11-03 18:00:00",681,"Site 1",39.10236,-96.60097,335,0.182,0.261,0.318
"2022-11-03 19:00:00",682,"Site 1",39.10236,-96.60097,335,0.181,0.261,0.318
"2022-11-03 20:00:00",683,"Site 1",39.10236,-96.60097,335,0.181,0.261,0.319
"2022-11-03 21:00:00",684,"Site 1",39.10236,-96.60097,335,0.18,0.261,0.319
"2022-11-03 22:00:00",685,"Site 1",39.10236,-96.60097,335,0.18,0.261,0.319
"2022-11-03 23:00:00",686,"Site 1",39.10236,-96.60097,335,0.179,0.261,0.319
"2022-11-04 00:00:00",687,"Site 1",39.10236,-96.60097,335,0.179,0.261,0.319
"2022-11-04 01:00:00",688,"Site 1",39.10236,-96.60097,335,0.179,0.261,0.319
"2022-11-04 02:00:00",689,"Site 1",39.10236,-96.60097,335,0.179,0.261,0.319
"2022-11-04 03:00:00",690,"Site 1",39.10236,-96.60097,335,0.178,0.261,0.319
"2022-11-04 04:00:00",691,"Site 1",39.10236,-96.60097,335,0.177,0.261,0.319
"2022-11-04 05:00:00",692,"Site 1",39.10236,-96.60097,335,0.177,0.261,0.319
"2022-11-04 06:00:00",693,"Site 1",39.10236,-96.60097,335,0.177,0.261,0.319
"2022-11-04 07:00:00",694,"Site 1",39.10236,-96.60097,335,0.182,0.261,0.319
"2022-11-04 08:00:00",695,"Site 1",39.10236,-96.60097,335,0.239,0.271,0.326
"2022-11-04 09:00:00",696,"Site 1",39.10236,-96.60097,335,0.302,0.277,0.329
"2022-11-04 10:00:00",697,"Site 1",39.10236,-96.60097,335,0.344,0.303,0.328
"2022-11-04 11:00:00",698,"Site 1",39.10236,-96.60097,335,0.359,0.314,0.327
"2022-11-04 12:00:00",699,"Site 1",39.10236,-96.60097,335,0.369,0.335,0.326
"2022-11-04 13:00:00",700,"Site 1",39.10236,-96.60097,335,0.367,0.342,0.326
"2022-11-04 14:00:00",701,"Site 1",39.10236,-96.60097,335,0.373,0.353,0.325
"2022-11-04 15:00:00",702,"Site 1",39.10236,-96.60097,335,0.367,0.357,0.325
"2022-11-04 16:00:00",703,"Site 1",39.10236,-96.60097,335,0.375,0.365,0.325
"2022-11-04 17:00:00",704,"Site 1",39.10236,-96.60097,335,0.369,0.369,0.324
"2022-11-04 18:00:00",705,"Site 1",39.10236,-96.60097,335,0.358,0.368,0.324
"2022-11-04 19:00:00",706,"Site 1",39.10236,-96.60097,335,0.352,0.367,0.324
"2022-11-04 20:00:00",707,"Site 1",39.10236,-96.60097,335,0.349,0.365,0.324
"2022-11-04 21:00:00",708,"Site 1",39.10236,-96.60097,335,0.345,0.365,0.323
"2022-11-04 22:00:00",709,"Site 1",39.10236,-96.60097,335,0.343,0.364,0.323
"2022-11-04 23:00:00",710,"Site 1",39.10236,-96.60097,335,0.356,0.364,0.323
"2022-11-05 00:00:00",711,"Site 1",39.10236,-96.60097,335,0.373,0.371,0.323
"2022-11-05 01:00:00",712,"Site 1",39.10236,-96.60097,335,0.383,0.388,0.322
"2022-11-05 02:00:00",713,"Site 1",39.10236,-96.60097,335,0.382,0.393,0.323
"2022-11-05 03:00:00",714,"Site 1",39.10236,-96.60097,335,0.38,0.387,0.332
"2022-11-05 04:00:00",715,"Site 1",39.10236,-96.60097,335,0.377,0.387,0.343
"2022-11-05 05:00:00",716,"Site 1",39.10236,-96.60097,335,0.37,0.384,0.355
"2022-11-05 06:00:00",717,"Site 1",39.10236,-96.60097,335,0.362,0.381,0.364
"2022-11-05 07:00:00",718,"Site 1",39.10236,-96.60097,335,0.355,0.377,0.368
"2022-11-05 08:00:00",719,"Site 1",39.10236,-96.60097,335,0.351,0.375,0.371
"2022-11-05 09:00:00",720,"Site 1",39.10236,-96.60097,335,0.347,0.374,0.374
"2022-11-05 10:00:00",721,"Site 1",39.10236,-96.60097,335,0.345,0.373,0.376
"2022-11-05 11:00:00",722,"Site 1",39.10236,-96.60097,335,0.343,0.372,0.378
"2022-11-05 12:00:00",723,"Site 1",39.10236,-96.60097,335,0.341,0.372,0.379
"2022-11-05 13:00:00",724,"Site 1",39.10236,-96.60097,335,0.338,0.371,0.381
"2022-11-05 14:00:00",725,"Site 1",39.10236,-96.60097,335,0.335,0.371,0.383
"2022-11-05 15:00:00",726,"Site 1",39.10236,-96.60097,335,0.332,0.37,0.384
"2022-11-05 16:00:00",727,"Site 1",39.10236,-96.60097,335,0.329,0.37,0.385
"2022-11-05 17:00:00",728,"Site 1",39.10236,-96.60097,335,0.327,0.37,0.386
"2022-11-05 18:00:00",729,"Site 1",39.10236,-96.60097,335,0.326,0.369,0.386
"2022-11-05 19:00:00",730,"Site 1",39.10236,-96.60097,335,0.325,0.369,0.387
"2022-11-05 20:00:00",731,"Site 1",39.10236,-96.60097,335,0.324,0.369,0.387
"2022-11-05 21:00:00",732,"Site 1",39.10236,-96.60097,335,0.323,0.368,0.388
"2022-11-05 22:00:00",733,"Site 1",39.10236,-96.60097,335,0.322,0.368,0.389
"2022-11-05 23:00:00",734,"Site 1",39.10236,-96.60097,335,0.322,0.368,0.389
"2022-11-06 00:00:00",735,"Site 1",39.10236,-96.60097,335,0.321,0.367,0.39
"2022-11-06 01:00:00",736,"Site 1",39.10236,-96.60097,335,0.32,0.367,0.39
"2022-11-06 02:00:00",737,"Site 1",39.10236,-96.60097,335,0.32,0.367,0.39
"2022-11-06 03:00:00",738,"Site 1",39.10236,-96.60097,335,0.319,0.367,0.391
"2022-11-06 04:00:00",739,"Site 1",39.10236,-96.60097,335,0.319,0.366,0.391
"2022-11-06 05:00:00",740,"Site 1",39.10236,-96.60097,335,0.318,0.366,0.391
"2022-11-06 06:00:00",741,"Site 1",39.10236,-96.60097,335,0.318,0.366,0.392
"2022-11-06 07:00:00",742,"Site 1",39.10236,-96.60097,335,0.317,0.366,0.392
"2022-11-06 08:00:00",743,"Site 1",39.10236,-96.60097,335,0.317,0.366,0.392
"2022-11-06 09:00:00",744,"Site 1",39.10236,-96.60097,335,0.317,0.365,0.392
"2022-11-06 10:00:00",745,"Site 1",39.10236,-96.60097,335,0.317,0.365,0.393
"2022-11-06 11:00:00",746,"Site 1",39.10236,-96.60097,335,0.318,0.365,0.392
"2022-11-06 12:00:00",747,"Site 1",39.10236,-96.60097,335,0.318,0.365,0.392
"2022-11-06 13:00:00",748,"Site 1",39.10236,-96.60097,335,0.317,0.365,0.392
"2022-11-06 14:00:00",749,"Site 1",39.10236,-96.60097,335,0.315,0.365,0.392
"2022-11-06 15:00:00",750,"Site 1",39.10236,-96.60097,335,0.313,0.365,0.392
"2022-11-06 16:00:00",751,"Site 1",39.10236,-96.60097,335,0.312,0.365,0.393
"2022-11-06 17:00:00",752,"Site 1",39.10236,-96.60097,335,0.31,0.365,0.393
"2022-11-06 18:00:00",753,"Site 1",39.10236,-96.60097,335,0.308,0.365,0.393
"2022-11-06 19:00:00",754,"Site 1",39.10236,-96.60097,335,0.307,0.365,0.393
"2022-11-06 20:00:00",755,"Site 1",39.10236,-96.60097,335,0.306,0.365,0.393
"2022-11-06 21:00:00",756,"Site 1",39.10236,-96.60097,335,0.306,0.365,0.393
"2022-11-06 22:00:00",757,"Site 1",39.10236,-96.60097,335,0.305,0.365,0.393
"2022-11-06 23:00:00",758,"Site 1",39.10236,-96.60097,335,0.305,0.365,0.393
"2022-11-07 00:00:00",759,"Site 1",39.10236,-96.60097,335,0.304,0.365,0.393
"2022-11-07 01:00:00",760,"Site 1",39.10236,-96.60097,335,0.304,0.365,0.393
"2022-11-07 02:00:00",761,"Site 1",39.10236,-96.60097,335,0.304,0.364,0.393
"2022-11-07 03:00:00",762,"Site 1",39.10236,-96.60097,335,0.303,0.364,0.393
"2022-11-07 04:00:00",763,"Site 1",39.10236,-96.60097,335,0.303,0.364,0.393
"2022-11-07 05:00:00",764,"Site 1",39.10236,-96.60097,335,0.303,0.364,0.393
"2022-11-07 06:00:00",765,"Site 1",39.10236,-96.60097,335,0.303,0.364,0.393
"2022-11-07 07:00:00",766,"Site 1",39.10236,-96.60097,335,0.302,0.364,0.394
"2022-11-07 08:00:00",767,"Site 1",39.10236,-96.60097,335,0.302,0.363,0.394
"2022-11-07 09:00:00",768,"Site 1",39.10236,-96.60097,335,0.302,0.363,0.394
"2022-11-07 10:00:00",769,"Site 1",39.10236,-96.60097,335,0.302,0.363,0.394
"2022-11-07 11:00:00",770,"Site 1",39.10236,-96.60097,335,0.302,0.363,0.394
"2022-11-07 12:00:00",771,"Site 1",39.10236,-96.60097,335,0.303,0.363,0.394
"2022-11-07 13:00:00",772,"Site 1",39.10236,-96.60097,335,0.303,0.363,0.394
"2022-11-07 14:00:00",773,"Site 1",39.10236,-96.60097,335,0.302,0.363,0.394
"2022-11-07 15:00:00",774,"Site 1",39.10236,-96.60097,335,0.301,0.363,0.394
"2022-11-07 16:00:00",775,"Site 1",39.10236,-96.60097,335,0.3,0.363,0.394
"2022-11-07 17:00:00",776,"Site 1",39.10236,-96.60097,335,0.299,0.363,0.394
"2022-11-07 18:00:00",777,"Site 1",39.10236,-96.60097,335,0.297,0.363,0.394
"2022-11-07 19:00:00",778,"Site 1",39.10236,-96.60097,335,0.296,0.363,0.394
"2022-11-07 20:00:00",779,"Site 1",39.10236,-96.60097,335,0.295,0.363,0.394
"2022-11-07 21:00:00",780,"Site 1",39.10236,-96.60097,335,0.294,0.363,0.394
"2022-11-07 22:00:00",781,"Site 1",39.10236,-96.60097,335,0.294,0.363,0.394
"2022-11-07 23:00:00",782,"Site 1",39.10236,-96.60097,335,0.294,0.363,0.394
"2022-11-08 00:00:00",783,"Site 1",39.10236,-96.60097,335,0.293,0.363,0.394
"2022-11-08 01:00:00",784,"Site 1",39.10236,-96.60097,335,0.293,0.363,0.394
"2022-11-08 02:00:00",785,"Site 1",39.10236,-96.60097,335,0.293,0.363,0.394
"2022-11-08 03:00:00",786,"Site 1",39.10236,-96.60097,335,0.292,0.363,0.394
"2022-11-08 04:00:00",787,"Site 1",39.10236,-96.60097,335,0.292,0.363,0.394
"2022-11-08 05:00:00",788,"Site 1",39.10236,-96.60097,335,0.292,0.362,0.394
"2022-11-08 06:00:00",789,"Site 1",39.10236,-96.60097,335,0.291,0.362,0.394
"2022-11-08 07:00:00",790,"Site 1",39.10236,-96.60097,335,0.291,0.362,0.394
"2022-11-08 08:00:00",791,"Site 1",39.10236,-96.60097,335,0.291,0.362,0.394
"2022-11-08 09:00:00",792,"Site 1",39.10236,-96.60097,335,0.291,0.362,0.394
"2022-11-08 10:00:00",793,"Site 1",39.10236,-96.60097,335,0.291,0.362,0.394
"2022-11-08 11:00:00",794,"Site 1",39.10236,-96.60097,335,0.291,0.362,0.394
"2022-11-08 12:00:00",795,"Site 1",39.10236,-96.60097,335,0.291,0.362,0.394
"2022-11-08 13:00:00",796,"Site 1",39.10236,-96.60097,335,0.292,0.362,0.394
"2022-11-08 14:00:00",797,"Site 1",39.10236,-96.60097,335,0.292,0.362,0.394
"2022-11-08 15:00:00",798,"Site 1",39.10236,-96.60097,335,0.292,0.362,0.394
"2022-11-08 16:00:00",799,"Site 1",39.10236,-96.60097,335,0.291,0.362,0.394
"2022-11-08 17:00:00",800,"Site 1",39.10236,-96.60097,335,0.291,0.363,0.394
"2022-11-08 18:00:00",801,"Site 1",39.10236,-96.60097,335,0.291,0.363,0.394
"2022-11-08 19:00:00",802,"Site 1",39.10236,-96.60097,335,0.29,0.363,0.394
"2022-11-08 20:00:00",803,"Site 1",39.10236,-96.60097,335,0.29,0.363,0.394
"2022-11-08 21:00:00",804,"Site 1",39.10236,-96.60097,335,0.29,0.363,0.394
"2022-11-08 22:00:00",805,"Site 1",39.10236,-96.60097,335,0.289,0.363,0.394
"2022-11-08 23:00:00",806,"Site 1",39.10236,-96.60097,335,0.289,0.363,0.394
"2022-11-09 00:00:00",807,"Site 1",39.10236,-96.60097,335,0.289,0.363,0.394
"2022-11-09 01:00:00",808,"Site 1",39.10236,-96.60097,335,0.289,0.363,0.394
"2022-11-09 02:00:00",809,"Site 1",39.10236,-96.60097,335,0.289,0.363,0.394
"2022-11-09 03:00:00",810,"Site 1",39.10236,-96.60097,335,0.289,0.363,0.394
"2022-11-09 04:00:00",811,"Site 1",39.10236,-96.60097,335,0.289,0.363,0.394
"2022-11-09 05:00:00",812,"Site 1",39.10236,-96.60097,335,0.288,0.363,0.394
"2022-11-09 06:00:00",813,"Site 1",39.10236,-96.60097,335,0.288,0.363,0.394
"2022-11-09 07:00:00",814,"Site 1",39.10236,-96.60097,335,0.288,0.363,0.394
"2022-11-09 08:00:00",815,"Site 1",39.10236,-96.60097,335,0.288,0.363,0.394
"2022-11-09 09:00:00",816,"Site 1",39.10236,-96.60097,335,0.288,0.363,0.394
"2022-11-09 10:00:00",817,"Site 1",39.10236,-96.60097,335,0.288,0.363,0.394
"2022-11-09 11:00:00",818,"Site 1",39.10236,-96.60097,335,0.289,0.363,0.395
"2022-11-09 12:00:00",819,"Site 1",39.10236,-96.60097,335,0.289,0.363,0.395
"2022-11-09 13:00:00",820,"Site 1",39.10236,-96.60097,335,0.289,0.363,0.395
"2022-11-09 14:00:00",821,"Site 1",39.10236,-96.60097,335,0.289,0.363,0.395
"2022-11-09 15:00:00",822,"Site 1",39.10236,-96.60097,335,0.289,0.364,0.395
"2022-11-09 16:00:00",823,"Site 1",39.10236,-96.60097,335,0.289,0.364,0.395
"2022-11-09 17:00:00",824,"Site 1",39.10236,-96.60097,335,0.288,0.364,0.395
"2022-11-09 18:00:00",825,"Site 1",39.10236,-96.60097,335,0.288,0.364,0.395
"2022-11-09 19:00:00",826,"Site 1",39.10236,-96.60097,335,0.287,0.364,0.395
"2022-11-09 20:00:00",827,"Site 1",39.10236,-96.60097,335,0.287,0.364,0.395
"2022-11-09 21:00:00",828,"Site 1",39.10236,-96.60097,335,0.286,0.364,0.395
"2022-11-09 22:00:00",829,"Site 1",39.10236,-96.60097,335,0.286,0.364,0.395
"2022-11-09 23:00:00",830,"Site 1",39.10236,-96.60097,335,0.286,0.364,0.395
"2022-11-10 00:00:00",831,"Site 1",39.10236,-96.60097,335,0.286,0.364,0.396
"2022-11-10 01:00:00",832,"Site 1",39.10236,-96.60097,335,0.285,0.364,0.396
"2022-11-10 02:00:00",833,"Site 1",39.10236,-96.60097,335,0.285,0.364,0.396
"2022-11-10 03:00:00",834,"Site 1",39.10236,-96.60097,335,0.285,0.364,0.396
"2022-11-10 04:00:00",835,"Site 1",39.10236,-96.60097,335,0.285,0.364,0.396
"2022-11-10 05:00:00",836,"Site 1",39.10236,-96.60097,335,0.285,0.364,0.396
"2022-11-10 06:00:00",837,"Site 1",39.10236,-96.60097,335,0.285,0.364,0.396
"2022-11-10 07:00:00",838,"Site 1",39.10236,-96.60097,335,0.284,0.364,0.396
"2022-11-10 08:00:00",839,"Site 1",39.10236,-96.60097,335,0.284,0.363,0.396
"2022-11-10 09:00:00",840,"Site 1",39.10236,-96.60097,335,0.284,0.363,0.396
"2022-11-10 10:00:00",841,"Site 1",39.10236,-96.60097,335,0.283,0.363,0.396
"2022-11-10 11:00:00",842,"Site 1",39.10236,-96.60097,335,0.283,0.363,0.396
"2022-11-10 12:00:00",843,"Site 1",39.10236,-96.60097,335,0.283,0.363,0.396
"2022-11-10 13:00:00",844,"Site 1",39.10236,-96.60097,335,0.282,0.363,0.396
"2022-11-10 14:00:00",845,"Site 1",39.10236,-96.60097,335,0.282,0.363,0.396
"2022-11-10 15:00:00",846,"Site 1",39.10236,-96.60097,335,0.282,0.363,0.396
"2022-11-10 16:00:00",847,"Site 1",39.10236,-96.60097,335,0.281,0.363,0.396
"2022-11-10 17:00:00",848,"Site 1",39.10236,-96.60097,335,0.281,0.363,0.396
"2022-11-10 18:00:00",849,"Site 1",39.10236,-96.60097,335,0.281,0.363,0.396
"2022-11-10 19:00:00",850,"Site 1",39.10236,-96.60097,335,0.28,0.363,0.396
"2022-11-10 20:00:00",851,"Site 1",39.10236,-96.60097,335,0.28,0.362,0.396
"2022-11-10 21:00:00",852,"Site 1",39.10236,-96.60097,335,0.279,0.362,0.396
"2022-11-10 22:00:00",853,"Site 1",39.10236,-96.60097,335,0.279,0.362,0.396
"2022-11-10 23:00:00",854,"Site 1",39.10236,-96.60097,335,0.279,0.362,0.396
"2022-11-11 00:00:00",855,"Site 1",39.10236,-96.60097,335,0.278,0.362,0.396
"2022-11-11 01:00:00",856,"Site 1",39.10236,-96.60097,335,0.278,0.362,0.396
"2022-11-11 02:00:00",857,"Site 1",39.10236,-96.60097,335,0.277,0.362,0.396
"2022-11-11 03:00:00",858,"Site 1",39.10236,-96.60097,335,0.277,0.361,0.396
"2022-11-11 04:00:00",859,"Site 1",39.10236,-96.60097,335,0.277,0.361,0.396
"2022-11-11 05:00:00",860,"Site 1",39.10236,-96.60097,335,0.276,0.361,0.396
"2022-11-11 06:00:00",861,"Site 1",39.10236,-96.60097,335,0.276,0.361,0.396
"2022-11-11 07:00:00",862,"Site 1",39.10236,-96.60097,335,0.276,0.361,0.395
"2022-11-11 08:00:00",863,"Site 1",39.10236,-96.60097,335,0.276,0.36,0.395
"2022-11-11 09:00:00",864,"Site 1",39.10236,-96.60097,335,0.275,0.36,0.395
"2022-11-11 10:00:00",865,"Site 1",39.10236,-96.60097,335,0.275,0.36,0.395
"2022-11-11 11:00:00",866,"Site 1",39.10236,-96.60097,335,0.276,0.36,0.395
"2022-11-11 12:00:00",867,"Site 1",39.10236,-96.60097,335,0.276,0.36,0.395
"2022-11-11 13:00:00",868,"Site 1",39.10236,-96.60097,335,0.277,0.36,0.395
"2022-11-11 14:00:00",869,"Site 1",39.10236,-96.60097,335,0.278,0.36,0.395
"2022-11-11 15:00:00",870,"Site 1",39.10236,-96.60097,335,0.278,0.359,0.395
"2022-11-11 16:00:00",871,"Site 1",39.10236,-96.60097,335,0.278,0.359,0.395
"2022-11-11 17:00:00",872,"Site 1",39.10236,-96.60097,335,0.277,0.359,0.395
"2022-11-11 18:00:00",873,"Site 1",39.10236,-96.60097,335,0.276,0.359,0.395
"2022-11-11 19:00:00",874,"Site 1",39.10236,-96.60097,335,0.275,0.359,0.395
"2022-11-11 20:00:00",875,"Site 1",39.10236,-96.60097,335,0.275,0.359,0.394
"2022-11-11 21:00:00",876,"Site 1",39.10236,-96.60097,335,0.274,0.359,0.394
"2022-11-11 22:00:00",877,"Site 1",39.10236,-96.60097,335,0.274,0.359,0.394
"2022-11-11 23:00:00",878,"Site 1",39.10236,-96.60097,335,0.274,0.359,0.394
"2022-11-12 00:00:00",879,"Site 1",39.10236,-96.60097,335,0.273,0.359,0.394
"2022-11-12 01:00:00",880,"Site 1",39.10236,-96.60097,335,0.273,0.359,0.394
"2022-11-12 02:00:00",881,"Site 1",39.10236,-96.60097,335,0.273,0.359,0.394
"2022-11-12 03:00:00",882,"Site 1",39.10236,-96.60097,335,0.273,0.358,0.394
