"TOA5","CR300-10553","CR300","10553","CR300-CELL205.Std.10.04","CPU:Testbed_code_site_2.CR300","14107","Table_GroPoint"
"TIMESTAMP","RECORD","station","latitude","longitude","altitude","GroPoint_VWC_0_15_Avg","GroPoint_VWC_15_30_Avg","GroPoint_VWC_30_45_Avg","GroPoint_Temp_3_Avg","GroPoint_Temp_10_Avg","GroPoint_Temp_20_Avg","GroPoint_Temp_30_Avg","GroPoint_Temp_40_Avg","GroPoint_Temp_45_Avg"
"TS","RN","name","decdegrees","decdegrees","m","%","%","%","Deg c","Deg c","Deg c","Deg c","Deg c","Deg c"
"","","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2022-10-18 16:00:00",125,"Site 2",39.10245,-96.59987,335,31.7,30.4,36.73,10,8.5,11.17,12,14.5,15
"2022-10-18 17:00:00",126,"Site 2",39.10245,-96.59987,335,31.73,30.4,36.7,10,9,11.5,12,14.17,15
"2022-10-18 18:00:00",127,"Site 2",39.10245,-96.59987,335,31.77,30.47,36.7,10,9,11.33,12,14,14.83
"2022-10-18 19:00:00",128,"Site 2",39.10245,-96.59987,335,31.7,30.5,36.7,9.67,9,11.33,12,14,14.83
"2022-10-18 20:00:00",129,"Site 2",39.10245,-96.59987,335,31.7,30.5,36.7,9.17,9.33,11.17,12,14,14.67
"2022-10-18 21:00:00",130,"Site 2",39.10245,-96.59987,335,31.67,30.43,36.7,8.83,9,11.33,12,14,14.5
"2022-10-18 22:00:00",131,"Site 2",39.10245,-96.59987,335,31.6,30.4,36.63,8.33,8.67,11.17,12,14,14.5
"2022-10-18 23:00:00",132,"Site 2",39.10245,-96.59987,335,31.53,30.4,36.6,8,8.5,11.33,12,14,14.5
"2022-10-19 00:00:00",133,"Site 2",39.10245,-96.59987,335,31.5,30.37,36.6,7.5,8.33,11.33,12,14,14.5
"2022-10-19 01:00:00",134,"Site 2",39.10245,-96.59987,335,31.4,30.3,36.6,7.333,8.17,11.17,11.83,14,14.5
"2022-10-19 02:00:00",135,"Site 2",39.10245,-96.59987,335,31.37,30.27,36.5,7,8,11,11.5,14,14.5
"2022-10-19 03:00:00",136,"Site 2",39.10245,-96.59987,335,31.3,30.2,36.5,6.667,7.667,11,11.5,14,14.5
"2022-10-19 04:00:00",137,"Site 2",39.10245,-96.59987,335,31.23,30.17,36.5,6.5,7.5,11,11.5,14,14.5
"2022-10-19 05:00:00",138,"Site 2",39.10245,-96.59987,335,31.2,30.1,36.47,6.167,7.333,10.67,11.5,14,14.5
"2022-10-19 06:00:00",139,"Site 2",39.10245,-96.59987,335,31.1,30.03,36.4,6,7,10.5,11.5,14,14.5
